screen_name,tweet,source,reply,is_quote,favorite_count,retweet_count,hashtags,contain_url,contain_media,mention,lang,have_coordinate,name,use_location,have_description,have_url_17,followers_count,friends_count,friend_ratio,listed_count,statuses_count,favourites_count,account_created_at,verified,have_url_26,account_lang,use_banner,status
PBanggae,"Mari Wujudkan Pileg dan Pilpres 2019 Yang Aman, Damai  dan Sejuk
.
.
.
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/Ju1Xrwhh7o",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,in,FALSE,Polsek Banggae,FALSE,TRUE,FALSE,0,7,0,0,145,15,2019-02-03T22:56:48Z,FALSE,FALSE,en,FALSE,Human
tribrata272,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/k5TzmKH6TM",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA272ZLD,FALSE,TRUE,FALSE,6,48,0.125,0,44,43,2019-03-20T11:39:33Z,FALSE,FALSE,en,FALSE,Human
PBanggae,"Mari Wujudkan Pileg dan Pilpres 2019 Yang Aman, Damai  dan Sejuk
.
.
.
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/NnTjsV2jZr",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,in,FALSE,Polsek Banggae,FALSE,TRUE,FALSE,0,7,0,0,145,15,2019-02-03T22:56:48Z,FALSE,FALSE,en,FALSE,Human
tribrata272,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/1fnBmiBcuf",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA272ZLD,FALSE,TRUE,FALSE,6,48,0.125,0,44,43,2019-03-20T11:39:33Z,FALSE,FALSE,en,FALSE,Human
PJulok33,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/6WJrY8SIPy",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,TRUE,POLSEK JULOK33,TRUE,TRUE,FALSE,5,110,0.045454545454545456,0,53,52,2019-03-20T10:21:29Z,FALSE,FALSE,id,FALSE,Bot
PJulok33,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/wd4EOquE45",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,TRUE,POLSEK JULOK33,TRUE,TRUE,FALSE,5,110,0.045454545454545456,0,53,52,2019-03-20T10:21:29Z,FALSE,FALSE,id,FALSE,Bot
PJulok33,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/DYEZbV9i4a",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,TRUE,POLSEK JULOK33,TRUE,TRUE,FALSE,5,110,0.045454545454545456,0,53,52,2019-03-20T10:21:29Z,FALSE,FALSE,id,FALSE,Bot
PJulok33,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/NhqVrktEFn",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,TRUE,POLSEK JULOK33,TRUE,TRUE,FALSE,5,110,0.045454545454545456,0,53,52,2019-03-20T10:21:29Z,FALSE,FALSE,id,FALSE,Bot
TribrataP,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/F5xbkzzuAR",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA POLSEKJULOK6002,FALSE,TRUE,FALSE,18,52,0.34615384615384615,0,38,38,2019-03-20T09:59:45Z,FALSE,FALSE,en,FALSE,Human
TribrataP,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/57ThWlgOUy",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA POLSEKJULOK6002,FALSE,TRUE,FALSE,18,52,0.34615384615384615,0,38,38,2019-03-20T09:59:45Z,FALSE,FALSE,en,FALSE,Human
TribrataP,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/BPCOJujQGZ",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA POLSEKJULOK6002,FALSE,TRUE,FALSE,18,52,0.34615384615384615,0,38,38,2019-03-20T09:59:45Z,FALSE,FALSE,en,FALSE,Human
TribrataP,"#SatgasNusantara
#polripromoter
#bidhumaspoldaaceh
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/EKWqj6SE2c",Twitter for Android,FALSE,FALSE,1,0,SatgasNusantara polripromoter bidhumaspoldaaceh Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,und,FALSE,TRIBRATA POLSEKJULOK6002,FALSE,TRUE,FALSE,18,52,0.34615384615384615,0,38,38,2019-03-20T09:59:45Z,FALSE,FALSE,en,FALSE,Human
matamilenial,"Jadi dari sini bisa dilihatt, bahwa kubu 02 ingin menghilangkan Pancasila, Parah nihhh . . . 

#KoalisiPraBohong #Pilpres2019 #01jokowi <U+2060>#01IndonesiaMaju #01BerpengalamanBijaksana #TambahYakinJokowiAmin #Pilih01BajuPutih #Jokowi #WowoCapresAbadi #01PutihkanTPS #PersonaChallenge https://t.co/gBPzGzcFRT",Twitter Web Client,FALSE,FALSE,1,0,KoalisiPraBohong Pilpres2019 01jokowi 01IndonesiaMaju 01BerpengalamanBijaksana TambahYakinJokowiAmin Pilih01BajuPutih Jokowi WowoCapresAbadi 01PutihkanTPS PersonaChallenge,FALSE,TRUE,FALSE,in,FALSE,Milenial Jokowi,TRUE,TRUE,FALSE,244,1125,0.21688888888888888,0,1579,1057,2018-08-07T02:17:50Z,FALSE,FALSE,id,TRUE,Human
matamilenial,"Nahh Ini Sebagai Edukasi Buat Kita Semua Agar Sama Sama Menjaga Laut Indonesia

#Pilpres2019 #01jokowi <U+2060>#01IndonesiaMaju #01BerpengalamanBijaksana #TambahYakinJokowiAmin #Pilih01BajuPutih #Jokowi #PutihAdalahK1ta #WowoCapresAbadi #01PutihkanTPS #KaltimPilihBajuPutih #Indonesia https://t.co/XaBrXmUHwW",Twitter Web Client,FALSE,FALSE,1,1,Pilpres2019 01jokowi 01IndonesiaMaju 01BerpengalamanBijaksana TambahYakinJokowiAmin Pilih01BajuPutih Jokowi PutihAdalahK1ta WowoCapresAbadi 01PutihkanTPS KaltimPilihBajuPutih Indonesia,FALSE,TRUE,FALSE,in,FALSE,Milenial Jokowi,TRUE,TRUE,FALSE,244,1125,0.21688888888888888,0,1579,1057,2018-08-07T02:17:50Z,FALSE,FALSE,id,TRUE,Human
RisAn9el,Tadi pagi bangun n terpikir ingin sgra #pilpres2019 berakhir. Tiap bc TL bak buah simalakama; ga dibaca ktgglan brta tp klo dbca bikin sakit kpla liat org pd berantem mulu. Pgnny sih slsai #pilpres2019 bs adem lg di sosmed but somehow I doubt it....<U+0001F614> #Chillout people,Twitter for Android,FALSE,FALSE,0,0,pilpres2019 pilpres2019 Chillout,FALSE,FALSE,FALSE,in,FALSE,Cleo Rutz,TRUE,TRUE,FALSE,25,38,0.6578947368421053,0,428,3,2011-08-11T15:07:24Z,FALSE,FALSE,en,FALSE,Human
UmarTa10,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/seNo4YPVmh",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Umar Ta,FALSE,TRUE,FALSE,0,4,0,0,101,0,2019-02-28T07:17:31Z,FALSE,FALSE,en,FALSE,Human
UmarTa10,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/poWSItkdEu",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Umar Ta,FALSE,TRUE,FALSE,0,4,0,0,101,0,2019-02-28T07:17:31Z,FALSE,FALSE,en,FALSE,UmarTa10
PSendana,"Mari Wujudkan Pileg dan Pilpres 2019 Yang Aman, Damai  dan Sejuk
.
.
.
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/o3I4euQLE2",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,in,TRUE,Polsek Sendana,FALSE,FALSE,FALSE,0,11,0,0,167,0,2019-02-05T23:41:51Z,FALSE,FALSE,id,FALSE,Human
PSendana,"Mari Wujudkan Pileg dan Pilpres 2019 Yang Aman, Damai  dan Sejuk
.
.
.
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/1oIQsIrZcx",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,in,TRUE,Polsek Sendana,FALSE,FALSE,FALSE,0,11,0,0,167,0,2019-02-05T23:41:51Z,FALSE,FALSE,id,FALSE,Human
PSendana,"Mari Wujudkan Pileg dan Pilpres 2019 Yang Aman, Damai  dan Sejuk
.
.
.
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera https://t.co/a7hxtIxmDP",Twitter for Android,FALSE,FALSE,0,0,SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera,FALSE,TRUE,FALSE,in,TRUE,Polsek Sendana,FALSE,FALSE,FALSE,0,11,0,0,167,0,2019-02-05T23:41:51Z,FALSE,FALSE,id,FALSE,Human
UmarTa10,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/PUaxTzGYho",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Umar Ta,FALSE,TRUE,FALSE,0,4,0,0,101,0,2019-02-28T07:17:31Z,FALSE,FALSE,en,FALSE,Human
UmarTa10,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/IVaGMprq97",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Umar Ta,FALSE,TRUE,FALSE,0,4,0,0,101,0,2019-02-28T07:17:31Z,FALSE,FALSE,en,FALSE,Human
SektorMontasik,"#polripromoter
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera
#bidhumaspoldaaceh https://t.co/1VT48tOkSg",Twitter for Android,FALSE,FALSE,0,0,polripromoter SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera bidhumaspoldaaceh,FALSE,TRUE,FALSE,und,FALSE,Sektor Montasik,FALSE,FALSE,FALSE,0,2,0,0,198,0,2019-01-08T07:19:07Z,FALSE,FALSE,en,FALSE,Human
SektorMontasik,"#polripromoter
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk
#IndonesiaSejahtera
#bidhumaspoldaaceh https://t.co/GwBRrxBicU",Twitter for Android,FALSE,FALSE,0,0,polripromoter SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk IndonesiaSejahtera bidhumaspoldaaceh,FALSE,TRUE,FALSE,und,FALSE,Sektor Montasik,FALSE,FALSE,FALSE,0,2,0,0,198,0,2019-01-08T07:19:07Z,FALSE,FALSE,en,FALSE,Human
DaweReal,"#pemiludamai 
#pileg2019 
#pilpres2019 https://t.co/AVx2n98rDJ",Twitter for Android,FALSE,FALSE,0,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Polsek Dawe Real,FALSE,FALSE,FALSE,0,5,0,0,79,83,2019-03-16T04:44:46Z,FALSE,FALSE,en,FALSE,Bot
DaweReal,"#pemiludamai 
#pileg2019
#pilpres2019 https://t.co/e68C31RmVp",Twitter for Android,FALSE,FALSE,0,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Polsek Dawe Real,FALSE,FALSE,FALSE,0,5,0,0,79,83,2019-03-16T04:44:46Z,FALSE,FALSE,en,FALSE,Bot
DaweReal,"#pemiludamai 
#pileg2019
#pilpres2019 https://t.co/3L5EIrG4Qb",Twitter for Android,FALSE,FALSE,0,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Polsek Dawe Real,FALSE,FALSE,FALSE,0,5,0,0,79,83,2019-03-16T04:44:46Z,FALSE,FALSE,en,FALSE,Bot
DaweReal,"#pemiludamai 
#pileg2019
#pilpres2019 https://t.co/UIS0rVfnp5",Twitter for Android,FALSE,FALSE,0,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Polsek Dawe Real,FALSE,FALSE,FALSE,0,5,0,0,79,83,2019-03-16T04:44:46Z,FALSE,FALSE,en,FALSE,Bot
BelJafar,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/Y0gLCD7Xwf",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Jafar Bel,FALSE,TRUE,FALSE,0,5,0,0,91,0,2019-02-28T07:21:43Z,FALSE,FALSE,en,FALSE,Human
BelJafar,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/npu96nqdPF",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Jafar Bel,FALSE,TRUE,FALSE,0,5,0,0,91,0,2019-02-28T07:21:43Z,FALSE,FALSE,en,FALSE,Human
BelJafar,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/bKYSxE47GQ",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Jafar Bel,FALSE,TRUE,FALSE,0,5,0,0,91,0,2019-02-28T07:21:43Z,FALSE,FALSE,en,FALSE,Human
BelJafar,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/XIlEDGSIhV",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Jafar Bel,FALSE,TRUE,FALSE,0,5,0,0,91,0,2019-02-28T07:21:43Z,FALSE,FALSE,en,FALSE,Human
republikaonline,"H-2 menuju debat capres terakhir, ini yang dilakukan para capres saat ini..
#Pemilu2019 #Pilpres2019 #DebatCapres2019

https://t.co/aEGTWMqfhw",Twitter Web Client,FALSE,FALSE,6,2,Pemilu2019 Pilpres2019 DebatCapres2019,TRUE,FALSE,FALSE,in,FALSE,Republika.co.id,TRUE,TRUE,TRUE,1022486,57,17938.35087719298,2855,1273034,951,2009-02-27T10:20:30Z,TRUE,TRUE,en,TRUE,Human
zoelmhmmd,"#jokowi #indonesia #infrastruktur #jokowimarufamin #pembangunanindonesia #pilpres2019 #EkonomiMajuEraJokowi #2019JokowiKyaiMaruf 
#JokowiNyataKerjanya #tolakhoax #berantashoax https://t.co/Ns006HhUbw",TweetDeck,FALSE,FALSE,0,0,jokowi indonesia infrastruktur jokowimarufamin pembangunanindonesia pilpres2019 EkonomiMajuEraJokowi 2019JokowiKyaiMaruf JokowiNyataKerjanya tolakhoax berantashoax,FALSE,TRUE,FALSE,und,FALSE,Muhammad Zulfikar,FALSE,FALSE,FALSE,1,7,0.14285714285714285,0,35,0,2017-10-29T15:13:38Z,FALSE,FALSE,en,FALSE,Bot
Andrahillman2,"#jokowi #indonesia #infrastruktur #jokowimarufamin #pembangunanindonesia #pilpres2019 #EkonomiMajuEraJokowi #2019JokowiKyaiMaruf 
#JokowiNyataKerjanya #tolakhoax #berantashoax https://t.co/ZghPp92uvC",TweetDeck,FALSE,FALSE,0,0,jokowi indonesia infrastruktur jokowimarufamin pembangunanindonesia pilpres2019 EkonomiMajuEraJokowi 2019JokowiKyaiMaruf JokowiNyataKerjanya tolakhoax berantashoax,FALSE,TRUE,FALSE,und,FALSE,Andra hillman,FALSE,FALSE,FALSE,1,58,0.017241379310344827,0,30,0,2017-11-09T11:44:36Z,FALSE,FALSE,en,TRUE,Bot
GdgRico,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/6JNFJB4nHg",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Rico Gdg,TRUE,TRUE,FALSE,0,0,NA,0,101,0,2019-02-28T07:24:36Z,FALSE,FALSE,en,FALSE,Suspicious
Sutoyo94790674,"#pemiludamai
#pileg2019
#pilpres2019 https://t.co/GrdEjqdl3B",Twitter for Android,FALSE,FALSE,1,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Sutoyo,TRUE,TRUE,FALSE,7,15,0.4666666666666667,0,167,19,2018-10-06T00:15:47Z,FALSE,FALSE,en,FALSE,Suspicious
Sutoyo94790674,"#pemiludamai
#pileg2019
#pilpres2019 https://t.co/3Zi5100mmG",Twitter for Android,FALSE,FALSE,1,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Sutoyo,TRUE,TRUE,FALSE,7,15,0.4666666666666667,0,167,19,2018-10-06T00:15:47Z,FALSE,FALSE,en,FALSE,Suspicious
Sutoyo94790674,"#pemiludamai
#pileg2019
#pilpres2019 https://t.co/1yX7uHSb2j",Twitter for Android,FALSE,FALSE,1,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Sutoyo,TRUE,TRUE,FALSE,7,15,0.4666666666666667,0,167,19,2018-10-06T00:15:47Z,FALSE,FALSE,en,FALSE,Suspicious
GdgRico,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/s55mLxGK7F",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Rico Gdg,TRUE,TRUE,FALSE,0,0,NA,0,101,0,2019-02-28T07:24:36Z,FALSE,FALSE,en,FALSE,Suspicious
Sutoyo94790674,"#pemiludamai
#pileg2019
#pilpres2019 https://t.co/dKGGJYTFSv",Twitter for Android,FALSE,FALSE,1,0,pemiludamai pileg2019 pilpres2019,FALSE,TRUE,FALSE,und,FALSE,Sutoyo,TRUE,TRUE,FALSE,7,15,0.4666666666666667,0,167,19,2018-10-06T00:15:47Z,FALSE,FALSE,en,FALSE,Suspicious
GdgRico,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/sUh85GZQFP",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Rico Gdg,TRUE,TRUE,FALSE,0,0,NA,0,101,0,2019-02-28T07:24:36Z,FALSE,FALSE,en,FALSE,Suspicious
GdgRico,"#HumasPolsekkualasimpang
#SatgasNusantara
#Pemilu2019
#Pileg2019
#Pilpres2019
#PemiluAmanDamaiSejuk
#IndonesiaAmanDamaiSejuk https://t.co/IrmgGf7r4U",Twitter for Android,FALSE,FALSE,0,0,HumasPolsekkualasimpang SatgasNusantara Pemilu2019 Pileg2019 Pilpres2019 PemiluAmanDamaiSejuk IndonesiaAmanDamaiSejuk,FALSE,TRUE,FALSE,und,FALSE,Rico Gdg,TRUE,TRUE,FALSE,0,0,NA,0,101,0,2019-02-28T07:24:36Z,FALSE,FALSE,en,FALSE,Suspicious
netralnews,"Soal Gerakan Rabu Putih, Ini Jawaban Maâ€™ruf Amin https://t.co/qdQk1zE5p5 #Pilpres2019 #Netralnews",Twitter for Android,FALSE,FALSE,0,0,Pilpres2019 Netralnews,TRUE,FALSE,FALSE,in,FALSE,NETRALNEWS,TRUE,TRUE,TRUE,1427,164,8.701219512195122,91,127560,2,2016-02-12T12:00:28Z,FALSE,TRUE,en,TRUE,Human
amed_jow,When 01 start to lose against 02... #pilpres2019 #Pemilu2019 #PolitikTaiKucing https://t.co/sofqdlk5DL,Twitter Web Client,FALSE,FALSE,0,0,pilpres2019 Pemilu2019 PolitikTaiKucing,FALSE,TRUE,FALSE,en,FALSE,amed <U+0627><U+062D><U+0645><U+062F> <U+0647><U+0644><U+0627><U+0628><U+064A>,TRUE,TRUE,FALSE,201,182,1.1043956043956045,11,36564,3909,2010-02-02T17:12:11Z,FALSE,FALSE,en,TRUE,Suspicious
satriyadi_w,"Hari ini adalah kampanye terbuka, suara bising knalpot motor saling bersautan memamerkan kesombongan ""ini loh aku, pilih capres ku""
#pilpres2019 #kampanyeterbuka",Twitter for Android,FALSE,FALSE,0,0,pilpres2019 kampanyeterbuka,FALSE,FALSE,FALSE,in,FALSE,satriyadiwibowo,TRUE,FALSE,FALSE,48,41,1.170731707317073,0,1108,1730,2016-11-09T03:23:16Z,FALSE,FALSE,id,TRUE,Human
